Item_Weight,Item_MRP,Item_Type,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Visibility_Class
12.5,234.1616,7,2,0,0,4
8.895,234.4616,7,0,2,1,1
8.895,234.8616,7,1,0,1,1
8.895,235.5616,7,1,2,0,1
8.895,235.8616,7,2,1,1,1
8.895,235.9616,7,1,1,1,1
15.75,250.4382,7,2,1,1,4
15.75,250.5382,7,1,1,1,2
15.75,250.7382,7,2,1,1,2
8.395,251.504,7,1,1,1,1
12.5,251.5382,7,1,2,3,2
8.395,251.804,7,2,1,1,1
12.5,251.904,7,1,2,3,1
8.395,252.104,7,2,1,1,1
15.75,252.1382,7,1,2,0,0
12.5,252.4382,7,2,0,0,0
15.75,252.7382,7,0,2,1,2
15.75,252.8382,7,2,0,1,2
15.75,252.9382,7,1,0,1,2
8.395,253.004,7,2,0,1,1
12.5,253.204,7,2,0,0,1
8.395,253.704,7,1,0,1,1
15.75,253.8382,7,1,2,2,2
8.395,254.104,7,1,2,2,1
8.395,254.804,7,0,2,1,1
6.57,259.3278,7,2,1,1,4
6.57,259.5278,7,1,1,1,4
6.57,259.7278,7,0,2,1,4
12.5,260.1278,7,2,0,0,1
6.57,261.0278,7,1,2,0,1
6.57,261.0278,7,2,0,1,4
6.57,261.4278,7,1,2,2,4
6.57,261.6278,7,1,0,1,4
6.57,261.7278,7,2,1,1,4
12.5,261.8278,7,1,2,3,4
11.8,32.8216,8,1,2,3,4
12.35,33.1216,8,2,0,1,4
5.175,33.2874,8,1,2,2,4
13.5,33.3874,8,1,0,1,4
5.175,33.5874,8,1,1,1,4
5.175,33.6874,8,1,2,0,4
16.75,34.0532,8,1,1,1,1
5.175,34.0874,8,2,1,1,4
12.5,34.3216,8,2,0,0,1
16.75,34.3532,8,2,1,1,1
16.75,34.5532,8,2,0,1,1
13.5,34.6874,8,1,1,1,4
12.35,34.8216,8,1,0,1,4
16.75,34.9532,8,1,2,2,1
5.175,35.0874,8,2,0,1,4
12.5,35.2532,8,1,2,3,1
13.5,35.2874,8,2,0,1,4
12.5,35.3532,8,2,0,0,1
12.35,35.4216,8,0,2,1,4
5.175,35.4874,8,0,2,1,4
12.5,35.4874,8,1,2,3,4
12.35,35.6216,8,2,1,1,4
12.35,35.7216,8,1,1,1,4
16.75,35.7532,8,1,2,0,1
12.35,36.2216,8,1,2,2,4
12.15,36.2506,8,2,1,1,1
12.35,36.3216,8,2,1,1,4
16.5,36.3506,8,1,0,1,4
13.5,36.3874,8,0,2,1,4
12.5,36.3874,8,2,0,0,4
12.15,36.6506,8,1,2,2,1
13.5,36.6874,8,1,2,0,1
12.5,36.6874,8,1,2,3,4
16.75,36.8532,8,0,2,1,1
16.75,36.8532,8,1,0,1,1
13.5,36.9874,8,2,1,1,4
5.175,37.0874,8,2,1,1,4
5.175,37.0874,8,1,0,1,4
13.5,37.0874,8,2,1,1,4
16.5,37.1506,8,1,1,1,4
16.5,37.1506,8,2,1,1,4
16.5,37.2506,8,2,0,1,4
12.15,37.3506,8,2,1,1,1
12.5,37.3506,8,1,2,3,4
12.15,37.6506,8,1,2,0,1
16.75,37.6532,8,2,1,1,1
11.0,38.448,8,1,0,1,4
12.15,38.6506,8,2,0,1,1
16.5,38.7506,8,0,2,1,4
12.15,38.8506,8,0,2,1,1
11.0,38.948,8,2,1,1,4
12.15,39.1506,8,1,1,1,4
12.5,39.2506,8,2,0,0,4
16.5,39.3506,8,2,1,1,4
12.15,39.4506,8,1,0,1,1
16.5,39.7506,8,1,2,2,4
12.5,39.8506,8,1,2,3,1
11.0,40.348,8,2,0,1,4
12.5,40.348,8,2,0,0,4
11.0,40.548,8,1,2,2,4
11.0,40.648,8,2,1,1,4
11.0,40.848,8,1,2,0,4
11.0,40.948,8,0,2,1,4
11.0,40.948,8,1,1,1,4
12.5,41.548,8,1,2,3,4
12.5,42.177,8,1,2,3,4
19.6,42.277,8,2,1,1,4
19.6,42.677,8,1,1,1,4
7.93,42.7086,8,2,0,1,1
19.6,42.877,8,1,0,1,4
12.5,42.9086,8,2,0,0,4
18.2,43.0086,8,2,0,1,2
18.2,43.3086,8,2,1,1,2
18.2,43.5086,8,0,2,1,2
7.93,43.7086,8,2,1,1,1
7.93,43.8086,8,1,0,1,1
12.5,44.077,8,2,0,0,1
18.2,44.1086,8,2,1,1,4
19.6,44.377,8,2,1,1,4
19.6,44.477,8,1,2,2,4
7.93,44.5086,8,1,1,1,1
19.6,44.677,8,2,0,1,4
7.93,44.8086,8,2,1,1,1
7.93,44.9086,8,0,2,1,1
18.2,44.9086,8,1,1,1,2
18.2,45.0086,8,1,2,2,2
19.6,45.077,8,0,2,1,4
18.2,45.1086,8,1,0,1,2
12.5,45.6086,8,1,2,3,2
7.93,45.9086,8,1,2,0,1
7.93,45.9086,8,1,2,2,1
12.5,46.4086,8,1,2,3,1
12.5,47.1034,8,2,0,0,4
11.395,47.2034,8,1,1,1,4
15.2,47.5034,8,2,0,1,4
11.395,47.6034,8,2,0,1,4
15.2,47.8034,8,1,0,1,4
11.395,48.2034,8,2,1,1,4
12.5,48.2034,8,2,0,0,4
11.395,48.5034,8,0,2,1,4
15.2,48.7034,8,2,1,1,4
11.395,48.8034,8,2,1,1,4
15.2,48.9034,8,1,2,2,4
12.5,48.9034,8,1,2,3,4
15.2,49.1034,8,1,2,0,4
12.5,49.3034,8,1,2,3,4
11.395,49.4034,8,1,2,2,4
15.2,50.1034,8,0,2,1,4
11.395,50.3034,8,1,0,1,4
15.2,50.3034,8,1,1,1,4
13.65,54.693,8,2,1,1,1
7.565,54.793,8,2,1,1,4
7.565,54.993,8,1,1,1,4
13.65,55.093,8,1,1,1,1
13.65,55.093,8,1,2,2,1
13.65,55.593,8,0,2,1,1
7.565,55.693,8,0,2,1,4
13.65,55.993,8,1,2,0,1
12.5,55.993,8,1,2,3,1
7.565,56.293,8,1,0,1,4
12.5,56.293,8,2,0,0,2
12.5,56.293,8,1,2,3,4
7.565,56.393,8,2,0,1,4
13.65,56.493,8,2,1,1,1
12.5,56.793,8,2,0,0,1
13.65,56.893,8,2,0,1,1
13.65,57.293,8,1,0,1,1
7.565,57.393,8,2,1,1,4
7.565,58.393,8,1,2,2,4
20.1,59.2536,8,2,0,1,1
20.1,59.3536,8,1,1,1,1
20.1,60.6536,8,2,1,1,1
20.1,60.8536,8,0,2,1,1
12.5,61.1536,8,2,0,0,2
20.1,61.3536,8,1,2,0,4
12.5,61.5536,8,1,2,3,1
12.5,62.2168,8,1,2,3,4
19.35,62.5168,8,1,0,1,4
19.35,62.6168,8,2,1,1,4
20.1,62.6536,8,1,0,1,4
8.42,62.8168,8,2,1,1,1
20.1,63.0536,8,1,2,2,1
20.1,63.0536,8,2,1,1,1
19.35,63.1168,8,2,1,1,4
8.42,63.2168,8,2,0,1,1
19.35,63.3168,8,0,2,1,4
12.5,63.7168,8,2,0,0,2
19.35,63.8168,8,1,1,1,4
12.5,64.2168,8,1,2,3,4
8.42,64.3168,8,2,1,1,1
8.42,64.8168,8,1,0,1,1
19.35,65.3168,8,1,2,0,4
8.42,65.4168,8,1,2,0,2
19.35,65.6168,8,1,2,2,4
19.35,65.6168,8,2,0,1,4
8.42,65.8168,8,1,2,2,1
8.42,65.9168,8,0,2,1,1
11.8,78.5618,8,2,0,1,4
11.8,79.1618,8,2,1,1,4
11.8,79.9618,8,1,1,1,4
12.5,79.9618,8,1,2,3,4
11.8,80.8618,8,1,0,1,4
11.8,81.1618,8,0,2,1,4
11.8,81.4618,8,1,2,0,1
11.8,81.7618,8,1,2,2,4
11.8,82.3618,8,2,1,1,4
10.6,83.4224,8,2,0,1,4
7.68,84.4224,8,1,2,0,0
10.6,84.4224,8,0,2,1,4
10.6,84.7224,8,1,0,1,4
7.68,84.9224,8,2,1,1,2
7.68,85.1224,8,2,0,1,2
10.6,85.1224,8,2,1,1,4
12.5,85.1224,8,1,2,3,4
7.68,85.2224,8,1,2,2,2
7.68,85.2224,8,2,1,1,2
12.5,85.4224,8,2,0,0,3
7.68,85.5224,8,0,2,1,2
12.5,86.0224,8,1,2,3,2
10.6,86.1224,8,2,1,1,4
7.68,86.2224,8,1,0,1,2
7.68,86.4224,8,1,1,1,2
10.6,86.8224,8,1,1,1,4
10.6,87.0224,8,1,2,2,4
16.5,91.212,8,2,0,1,4
16.5,91.912,8,2,1,1,4
12.5,91.912,8,1,2,3,4
16.5,92.512,8,1,1,1,4
18.6,92.5436,8,1,0,1,1
16.5,92.612,8,1,2,2,4
16.5,93.112,8,0,2,1,4
18.6,93.4436,8,0,2,1,1
16.5,93.612,8,1,0,1,4
12.5,93.7094,8,1,2,3,4
17.85,94.4094,8,2,1,1,4
18.6,94.5436,8,2,1,1,1
12.5,94.6436,8,1,2,3,1
8.645,94.741,8,1,2,2,2
17.85,94.9094,8,1,1,1,4
18.6,95.0436,8,2,1,1,1
12.5,95.141,8,1,2,3,2
16.5,95.212,8,2,1,1,4
18.6,95.2436,8,1,1,1,1
8.645,95.441,8,1,1,1,2
8.645,95.841,8,2,0,1,2
5.51,95.8726,8,0,2,1,4
17.85,95.9094,8,2,0,1,4
12.5,96.0726,8,1,2,3,4
18.6,96.2436,8,2,0,1,1
12.5,96.2726,8,2,0,0,4
8.645,96.341,8,0,2,1,2
8.645,96.441,8,1,0,1,4
18.6,96.4436,8,1,2,2,1
17.85,96.6094,8,1,0,1,4
8.645,96.641,8,2,1,1,2
12.5,96.7384,8,2,1,1,4
12.5,96.7384,8,2,0,1,4
5.51,96.7726,8,2,1,1,4
17.85,96.8094,8,0,2,1,4
17.85,96.9094,8,1,2,2,4
12.5,96.9384,8,1,2,3,4
17.85,97.0094,8,2,1,1,4
12.5,97.2384,8,1,2,3,4
12.5,97.241,8,2,0,0,0
7.27,97.3384,8,1,2,0,1
12.5,97.3384,8,1,2,2,4
12.5,97.3384,8,1,0,1,4
5.51,97.3726,8,2,0,1,4
7.27,97.7384,8,0,2,1,4
12.5,97.8384,8,0,2,1,4
8.645,98.041,8,2,1,1,2
11.6,98.1042,8,1,2,2,4
11.6,98.1042,8,2,1,1,4
11.6,98.4042,8,1,0,1,4
7.27,98.4384,8,1,0,1,4
5.51,98.5726,8,1,1,1,4
7.27,98.6384,8,2,1,1,4
5.51,98.7726,8,1,0,1,4
12.5,98.8384,8,2,1,1,4
11.6,98.9042,8,2,0,1,4
5.51,98.9726,8,1,2,2,4
12.5,99.0384,8,1,2,0,4
11.6,99.3042,8,1,1,1,4
7.27,99.3384,8,1,1,1,4
5.51,99.7726,8,2,1,1,4
11.6,100.0042,8,2,1,1,4
12.5,100.1384,8,1,1,1,4
5.32,100.1674,8,2,0,1,1
11.0,100.3358,8,1,2,2,4
11.6,100.4042,8,1,2,0,4
7.27,100.4384,8,1,2,2,4
7.27,100.4384,8,2,1,1,4
7.27,100.5384,8,2,0,1,4
11.0,100.6358,8,2,1,1,4
5.32,100.6674,8,2,1,1,1
12.5,100.8042,8,1,2,3,4
11.0,100.8358,8,1,0,1,4
5.32,100.9674,8,1,2,2,1
12.5,101.0358,8,1,2,3,4
12.5,101.1042,8,2,0,0,4
11.6,101.2042,8,0,2,1,4
5.32,101.2674,8,1,1,1,1
11.0,101.4358,8,2,0,1,4
5.32,101.4674,8,1,0,1,1
12.5,101.6674,8,1,2,3,1
11.0,101.7358,8,2,1,1,4
5.32,101.7674,8,0,2,1,4
11.0,101.9358,8,0,2,1,4
11.0,102.3358,8,1,1,1,4
8.485,102.899,8,1,1,1,4
8.485,102.899,8,2,0,1,4
8.485,103.199,8,0,2,1,4
12.5,103.6674,8,2,0,0,2
8.485,103.799,8,1,0,1,4
5.32,103.8674,8,2,1,1,1
12.5,104.299,8,1,2,3,4
8.485,104.399,8,2,1,1,4
8.485,104.499,8,1,2,2,4
8.485,104.499,8,2,1,1,4
18.75,104.628,8,2,1,1,4
12.5,104.699,8,2,0,0,1
18.75,104.828,8,1,0,1,4
12.5,105.128,8,1,2,3,4
18.75,105.728,8,1,2,2,4
18.75,105.728,8,2,0,1,4
16.6,105.8596,8,2,0,1,4
20.25,105.9938,8,2,1,1,2
18.75,106.228,8,2,1,1,4
16.6,106.2596,8,1,2,0,4
20.25,106.8938,8,2,0,1,2
12.5,107.0938,8,1,2,3,2
16.6,107.6596,8,2,1,1,4
20.25,107.6938,8,1,2,0,0
16.6,107.7596,8,2,1,1,4
20.25,107.8938,8,1,2,2,2
18.75,108.128,8,1,1,1,4
18.75,108.228,8,1,2,0,1
12.5,108.2596,8,1,2,3,4
20.25,108.2938,8,1,1,1,2
18.75,108.328,8,0,2,1,4
20.25,108.3938,8,1,0,1,2
16.6,108.8596,8,0,2,1,4
20.25,108.8938,8,2,1,1,2
16.6,108.9596,8,1,0,1,4
20.25,109.1938,8,0,2,1,2
14.35,109.2228,8,1,2,0,4
12.5,109.3228,8,1,2,3,4
12.5,109.4596,8,2,0,0,4
14.35,109.5228,8,2,1,1,4
14.35,109.5228,8,1,0,1,4
16.6,109.5596,8,1,1,1,4
12.5,109.7228,8,2,0,0,4
14.35,109.8228,8,0,2,1,4
14.35,109.8228,8,1,1,1,4
16.6,109.8596,8,1,2,2,4
20.0,110.1544,8,2,1,1,4
20.0,110.2544,8,0,2,1,4
14.35,110.3228,8,1,2,2,4
12.5,110.4544,8,1,2,3,4
20.0,111.0544,8,1,2,2,4
20.0,111.6544,8,1,1,1,4
14.35,112.5228,8,2,1,1,4
14.35,112.5228,8,2,0,1,4
20.0,112.6544,8,1,0,1,4
12.5,113.1544,8,2,0,0,1
20.0,113.3544,8,2,1,1,4
20.0,113.3544,8,2,0,1,4
9.8,114.0492,8,0,2,1,4
9.8,114.0492,8,2,0,1,4
12.5,114.0492,8,1,2,3,4
15.2,114.4492,8,1,2,2,1
9.8,114.5492,8,2,1,1,4
11.8,114.8492,8,1,1,1,4
15.2,114.8492,8,2,1,1,1
15.2,114.9492,8,1,0,1,1
11.8,115.3492,8,1,2,2,4
11.8,115.4492,8,1,0,1,4
11.8,115.8492,8,2,0,1,4
9.8,116.2492,8,1,2,2,4
12.5,116.2492,8,2,0,0,2
15.2,116.3492,8,0,2,1,1
9.8,116.4492,8,2,1,1,4
15.2,116.5492,8,1,1,1,1
15.2,116.6492,8,2,0,1,1
15.2,116.8492,8,2,1,1,1
11.8,116.9492,8,0,2,1,4
12.5,116.9492,8,1,2,3,4
11.8,117.2492,8,2,1,1,4
9.8,117.3492,8,1,0,1,4
12.5,117.4492,8,1,2,3,1
9.8,117.5492,8,1,1,1,4
11.8,117.6492,8,2,1,1,4
15.2,117.6492,8,1,2,0,2
12.5,117.944,8,2,0,0,1
10.0,118.244,8,2,0,1,1
10.0,118.344,8,1,0,1,1
10.0,118.744,8,0,2,1,4
10.0,118.744,8,2,1,1,1
12.6,119.8414,8,1,2,2,4
10.0,120.644,8,2,1,1,4
10.0,120.944,8,1,2,2,1
5.615,121.373,8,1,2,0,0
12.5,121.373,8,2,0,0,1
10.0,121.444,8,1,1,1,1
5.615,121.573,8,1,1,1,1
17.0,121.673,8,1,1,1,4
12.6,121.7414,8,1,0,1,4
12.5,121.844,8,1,2,3,1
12.6,121.9414,8,2,1,1,4
5.615,121.973,8,2,0,1,4
12.6,122.1414,8,0,2,1,4
12.6,122.3414,8,2,0,1,4
17.0,122.373,8,2,0,1,4
5.615,122.473,8,2,1,1,1
17.0,122.773,8,2,1,1,4
12.5,122.773,8,1,2,3,4
17.0,122.873,8,1,0,1,4
12.5,123.0414,8,1,2,3,4
12.5,123.3414,8,2,0,0,1
5.615,123.373,8,1,2,2,1
5.615,123.473,8,0,2,1,1
12.5,123.473,8,2,0,0,4
12.6,123.5414,8,2,1,1,4
17.0,123.673,8,2,1,1,4
19.85,123.7704,8,1,1,1,4
17.0,123.773,8,1,2,2,4
5.615,124.573,8,2,1,1,1
5.615,124.773,8,1,0,1,1
17.0,125.073,8,1,2,0,1
17.0,125.073,8,0,2,1,4
12.5,125.173,8,1,2,3,4
15.0,125.2362,8,2,0,1,1
19.85,125.2704,8,2,1,1,4
19.85,125.4704,8,2,0,1,4
15.0,125.7362,8,0,2,1,1
12.5,125.8362,8,1,2,3,1
12.5,125.9704,8,1,2,3,4
19.85,126.1704,8,0,2,1,4
19.85,126.1704,8,1,2,2,4
8.76,126.2336,8,1,1,1,4
8.76,126.2336,8,2,1,1,4
15.0,126.3362,8,1,2,0,1
19.85,126.4704,8,1,0,1,4
12.5,126.5994,8,2,0,0,4
8.76,126.7336,8,0,2,1,4
19.85,126.7704,8,2,1,1,4
18.0,126.8994,8,2,0,1,4
8.76,126.9336,8,2,1,1,4
15.0,127.1362,8,1,1,1,1
15.0,127.2362,8,1,0,1,1
8.76,127.3336,8,1,2,2,4
15.0,127.4362,8,2,1,1,1
15.0,127.7362,8,1,2,2,1
15.0,127.7362,8,2,1,1,1
18.0,127.8994,8,1,1,1,4
8.76,128.3336,8,1,0,1,4
14.0,128.431,8,1,2,0,4
14.0,128.431,8,2,0,1,4
8.76,128.4336,8,2,0,1,4
18.0,128.6994,8,1,2,2,4
12.5,129.2336,8,1,2,3,4
11.5,129.2626,8,2,1,1,4
18.85,129.2626,8,1,1,1,4
14.0,129.331,8,0,2,1,4
18.0,129.3994,8,2,1,1,4
12.5,129.4336,8,2,0,0,1
14.0,129.531,8,1,2,2,4
18.0,129.5994,8,1,0,1,4
14.0,129.631,8,2,1,1,4
11.5,129.6626,8,1,1,1,4
18.85,129.7626,8,2,0,1,4
11.5,129.8626,8,1,0,1,4
12.5,129.9626,8,1,2,3,4
12.5,129.9626,8,1,2,3,4
12.5,129.9994,8,1,2,3,4
12.5,130.031,8,2,0,0,4
18.85,130.2626,8,2,1,1,4
18.85,130.2626,8,1,0,1,4
18.0,130.2994,8,2,1,1,4
14.0,130.431,8,1,0,1,4
11.5,130.4626,8,0,2,1,4
18.85,130.7626,8,0,2,1,4
11.5,130.7942,8,2,1,1,4
18.85,131.1626,8,1,2,2,4
14.0,131.331,8,1,1,1,4
11.5,131.3942,8,1,0,1,4
14.0,131.431,8,2,1,1,4
12.5,131.831,8,1,2,3,4
11.5,131.8626,8,2,0,1,4
11.5,132.3942,8,2,1,1,4
18.85,132.5626,8,2,1,1,4
11.5,132.6626,8,1,2,0,4
11.5,132.7626,8,2,1,1,4
11.5,132.8942,8,1,1,1,4
11.5,132.8942,8,2,0,1,4
11.5,132.9626,8,1,2,2,4
11.5,133.2942,8,0,2,1,4
12.5,133.7942,8,1,2,3,4
12.5,134.3942,8,2,0,0,4
11.5,134.4942,8,1,2,2,4
15.0,138.5838,8,1,2,0,1
15.0,139.4838,8,1,2,2,4
12.5,139.6838,8,1,2,3,4
12.5,139.9154,8,1,2,3,4
15.0,139.9838,8,2,1,1,4
15.0,140.2838,8,2,0,1,4
15.0,140.3838,8,0,2,1,4
20.1,140.4154,8,1,2,0,4
7.39,140.4812,8,1,1,1,4
15.0,140.4838,8,2,1,1,4
8.6,140.5154,8,1,2,2,4
8.6,140.6154,8,0,2,1,4
7.39,140.6812,8,0,2,1,4
7.39,140.6812,8,2,1,1,4
7.39,140.7812,8,1,2,2,4
20.1,140.8154,8,2,1,1,4
15.0,140.8838,8,1,0,1,4
8.6,140.9154,8,2,1,1,4
8.6,141.1154,8,1,2,0,4
8.6,141.2154,8,1,0,1,4
20.1,141.2154,8,2,0,1,4
12.5,141.2812,8,2,0,0,1
15.0,141.3838,8,1,1,1,4
20.1,141.5154,8,1,0,1,4
12.5,142.0812,8,1,2,3,4
20.1,142.1154,8,1,1,1,4
20.1,142.3154,8,2,1,1,4
20.1,142.6154,8,1,2,2,4
8.6,142.9154,8,2,1,1,4
7.39,143.0812,8,2,1,1,4
7.39,143.0812,8,1,0,1,4
8.6,143.2154,8,2,0,1,4
12.5,143.2154,8,1,2,3,4
20.1,143.4154,8,0,2,1,4
8.6,143.6154,8,1,1,1,4
7.39,143.7812,8,1,2,0,1
7.39,143.8812,8,2,0,1,4
10.0,144.0102,8,1,1,1,1
12.5,144.3102,8,2,0,0,2
12.5,144.4102,8,1,2,3,1
12.5,144.476,8,1,2,3,4
7.685,144.576,8,2,1,1,4
7.685,144.676,8,1,2,2,4
7.685,144.876,8,0,2,1,4
7.685,145.076,8,1,1,1,4
7.685,145.276,8,2,0,1,4
10.0,145.6102,8,2,1,1,1
10.0,145.8102,8,1,2,0,2
12.5,145.976,8,2,0,0,4
10.0,146.1102,8,1,2,2,1
20.75,146.6734,8,1,1,1,4
10.0,146.7102,8,1,0,1,1
10.0,146.9102,8,2,1,1,1
10.0,147.1102,8,0,2,1,1
7.685,147.476,8,1,0,1,4
20.6,147.5392,8,2,1,1,4
12.5,147.6734,8,1,2,3,4
10.0,147.7102,8,2,0,1,1
7.685,147.876,8,1,2,0,4
7.685,147.876,8,2,1,1,4
12.5,148.2734,8,2,0,0,4
20.6,148.4392,8,0,2,1,4
20.6,148.8392,8,2,0,1,4
11.395,149.1708,8,2,1,1,4
20.6,149.2392,8,1,2,2,4
11.395,149.2708,8,1,1,1,4
20.6,149.3392,8,1,2,0,1
20.75,149.4734,8,0,2,1,4
20.6,149.6392,8,2,1,1,4
19.6,149.8024,8,0,2,1,4
20.6,149.9392,8,1,0,1,4
11.395,150.0708,8,1,2,2,4
11.395,150.0708,8,2,0,1,4
20.75,150.0734,8,2,0,1,4
11.395,150.1708,8,1,2,0,4
11.395,150.1708,8,1,0,1,4
20.75,150.1734,8,1,2,2,4
12.5,150.2392,8,1,2,3,4
20.75,150.2734,8,2,1,1,4
15.7,150.3024,8,1,2,2,4
19.6,150.3024,8,1,2,2,4
20.75,150.4734,8,2,1,1,4
20.75,150.4734,8,1,0,1,4
15.7,150.6024,8,0,2,1,4
11.395,150.8708,8,2,1,1,4
19.6,150.9024,8,1,2,0,4
19.6,150.9024,8,1,0,1,4
20.6,150.9392,8,1,1,1,4
12.5,151.0708,8,2,0,0,4
12.5,151.3024,8,2,0,0,1
18.7,151.5682,8,2,1,1,4
11.395,151.6708,8,0,2,1,4
19.6,151.7024,8,1,1,1,4
19.6,151.8024,8,2,0,1,4
15.7,151.9024,8,2,1,1,4
18.7,151.9682,8,0,2,1,4
19.6,152.0024,8,2,1,1,4
12.5,152.0708,8,1,2,3,4
15.7,152.1024,8,1,0,1,4
18.7,152.3682,8,1,0,1,4
12.5,152.3682,8,1,2,3,4
10.1,152.4656,8,2,1,1,4
12.5,152.6024,8,1,2,3,4
10.1,152.6656,8,1,0,1,4
10.1,153.1656,8,2,0,1,4
15.7,153.2024,8,1,1,1,4
15.7,153.2024,8,2,0,1,4
19.6,153.3024,8,2,1,1,4
10.1,153.3656,8,1,2,0,4
10.1,153.4656,8,1,1,1,4
15.7,153.5024,8,2,1,1,4
18.7,153.6682,8,1,1,1,4
18.7,153.6682,8,2,1,1,4
18.7,153.6682,8,2,0,1,4
12.5,153.7024,8,1,2,3,4
10.1,153.7656,8,1,2,2,4
18.7,154.2682,8,1,2,2,4
12.5,154.3656,8,1,2,3,4
10.3,154.463,8,1,1,1,1
10.3,154.563,8,2,1,1,1
12.5,154.563,8,2,0,0,0
10.3,154.663,8,0,2,1,4
12.5,154.7656,8,2,0,0,4
10.3,155.463,8,2,0,1,1
10.3,156.163,8,2,1,1,1
10.1,156.1656,8,0,2,1,4
9.695,156.4604,8,1,1,1,1
18.0,156.4604,8,0,2,1,4
10.3,156.463,8,1,2,0,2
14.5,156.8604,8,1,2,2,1
12.5,156.8604,8,2,0,0,2
18.0,156.9604,8,1,2,2,4
12.5,156.9604,8,1,2,3,4
12.5,156.9604,8,1,2,3,1
18.0,157.1604,8,1,2,0,4
12.5,157.3604,8,1,2,3,1
10.3,157.763,8,1,0,1,1
9.695,157.8604,8,0,2,1,1
18.0,158.0604,8,1,0,1,4
9.695,158.2604,8,2,1,1,1
14.5,158.3604,8,0,2,1,1
12.5,158.363,8,1,2,3,1
14.5,158.4604,8,2,0,1,1
17.6,158.492,8,1,2,2,1
17.6,158.492,8,1,0,1,1
9.695,158.8604,8,1,0,1,1
9.695,158.9604,8,2,1,1,1
18.0,158.9604,8,2,0,1,4
9.695,159.1604,8,1,2,0,2
17.6,159.192,8,2,1,1,1
18.0,159.2604,8,2,1,1,4
18.0,159.3604,8,2,1,1,4
14.5,159.4604,8,2,1,1,1
14.5,159.5604,8,2,1,1,1
14.5,159.9604,8,1,1,1,1
9.695,160.2604,8,2,0,1,1
14.5,160.3604,8,1,0,1,1
17.6,160.392,8,2,0,1,1
17.6,160.492,8,0,2,1,1
17.6,160.692,8,2,1,1,1
17.6,161.492,8,1,1,1,1
12.5,161.492,8,1,2,3,1
17.6,161.792,8,1,2,0,2
5.4,162.8526,8,2,1,1,4
5.4,162.8526,8,1,0,1,4
5.4,163.0526,8,1,1,1,4
11.15,163.0526,8,1,1,1,4
11.15,163.2526,8,0,2,1,4
5.485,163.7842,8,2,1,1,4
5.485,163.9842,8,1,0,1,4
11.15,164.0526,8,2,1,1,4
5.4,164.1526,8,0,2,1,4
12.5,164.1526,8,1,2,3,4
11.15,164.3526,8,1,2,2,4
12.5,164.5526,8,1,2,3,4
5.485,164.5842,8,1,2,2,4
5.485,164.5842,8,2,0,1,4
12.5,164.6526,8,2,0,0,1
5.485,164.8842,8,0,2,1,4
5.4,164.9526,8,1,2,2,4
5.4,164.9526,8,2,0,1,4
11.15,165.1526,8,2,0,1,4
11.15,165.6526,8,2,1,1,4
5.485,165.7842,8,1,2,0,1
12.5,165.7842,8,1,2,3,4
5.4,165.8526,8,1,2,0,1
12.5,166.2526,8,2,0,0,4
5.485,166.2842,8,2,1,1,4
5.4,166.3526,8,2,1,1,4
11.15,166.3526,8,1,0,1,4
5.485,167.3842,8,1,1,1,4
7.5,175.2028,8,2,1,1,4
7.5,175.3028,8,1,1,1,4
7.5,175.3028,8,2,0,1,4
7.5,175.4028,8,2,1,1,4
12.5,175.4028,8,1,2,3,4
11.8,176.0686,8,1,0,1,4
7.5,176.1028,8,0,2,1,4
7.5,176.2028,8,1,0,1,4
11.8,176.6686,8,2,1,1,4
12.5,176.7686,8,2,0,0,4
11.8,177.0686,8,0,2,1,4
11.8,177.2686,8,2,1,1,4
7.5,177.4028,8,1,2,0,4
11.8,177.5686,8,1,2,0,4
11.8,177.6686,8,1,2,2,4
11.8,177.8686,8,2,0,1,4
7.5,177.9028,8,1,2,2,4
12.5,179.4686,8,1,2,3,4
11.8,179.5686,8,1,1,1,4
8.235,181.895,8,2,0,1,4
16.2,182.1608,8,0,2,1,2
16.2,182.1608,8,2,1,1,2
16.2,182.1608,8,1,0,1,4
8.235,182.195,8,1,2,2,4
8.235,182.295,8,1,0,1,4
12.5,182.4608,8,2,0,0,1
12.85,182.6608,8,1,2,2,4
12.85,182.7608,8,0,2,1,4
12.5,182.9608,8,1,2,3,4
12.85,183.2608,8,1,2,0,1
12.85,183.2608,8,2,1,1,4
16.2,183.6608,8,2,1,1,2
16.2,183.7608,8,1,2,2,2
8.235,183.795,8,2,1,1,4
8.235,183.895,8,0,2,1,4
16.2,184.0608,8,1,1,1,2
12.5,184.0608,8,1,2,3,2
12.85,184.2608,8,2,0,1,4
8.235,184.495,8,1,1,1,4
12.85,184.6608,8,1,1,1,4
12.85,184.6608,8,2,1,1,4
8.235,184.795,8,2,1,1,4
12.5,184.795,8,1,2,3,4
16.2,184.9608,8,2,0,1,2
12.85,185.1608,8,1,0,1,4
9.6,186.6214,8,0,2,1,4
9.6,186.6214,8,1,2,2,4
10.8,186.6214,8,0,2,1,4
9.6,187.2214,8,2,1,1,4
10.8,188.0214,8,1,0,1,4
10.8,188.4214,8,1,2,2,4
9.6,188.5214,8,2,1,1,4
12.5,188.6214,8,1,2,3,4
9.6,188.7214,8,1,2,0,4
18.85,189.1846,8,2,0,1,4
9.6,189.2214,8,1,0,1,4
